"League";"SeasonFrom";"SeasonTo";"date";"matchday";"day";"Home";"Guest";"Goals90Home";"Goals90Guest";"Goals45Home";"Goals45Guest"
"TurL";2014;2015;2015-05-16;32;"Saturday";"Balikesirspor";"Karabuekspor";4;2;2;1
"TurL";2014;2015;2015-05-16;32;"Saturday";"Sivas";"Kasimpasa";1;1;0;0
"TurL";2014;2015;2015-05-16;32;"Saturday";"Galatasaray";"Genclerbirligi";1;0;0;0
"TurL";2014;2015;2015-05-17;32;"Sunday";"K. Erciyesspor";"Basaksehir";0;1;0;0
"TurL";2014;2015;2015-05-17;32;"Sunday";"Bursa";"Gaziantepspor";2;0;1;0
"TurL";2014;2015;2015-05-17;32;"Sunday";"Eskisehirspor";"Trabzon";2;0;2;0
"TurL";2014;2015;2015-05-17;32;"Sunday";"Mersin";"Fenerbahce";0;1;0;0
"TurL";2014;2015;2015-05-18;32;"Monday";"Rize";"Akhisarspor";3;1;1;0
"TurL";2014;2015;2015-05-18;32;"Monday";"Besiktas";"Konya";0;1;0;0
"TurL";2014;2015;2015-05-22;33;"Friday";"Genclerbirligi";"Mersin";1;2;1;0
"TurL";2014;2015;2015-05-23;33;"Saturday";"Kasimpasa";"K. Erciyesspor";3;3;1;1
"TurL";2014;2015;2015-05-23;33;"Saturday";"Konya";"Rize";1;1;0;1
"TurL";2014;2015;2015-05-23;33;"Saturday";"Trabzon";"Balikesirspor";3;2;1;1
"TurL";2014;2015;2015-05-24;33;"Sunday";"Karabuekspor";"Sivas";2;1;0;1
"TurL";2014;2015;2015-05-24;33;"Sunday";"Gaziantepspor";"Eskisehirspor";3;2;2;0
"TurL";2014;2015;2015-05-24;33;"Sunday";"Galatasaray";"Besiktas";2;0;1;0
"TurL";2014;2015;2015-05-25;33;"Monday";"Akhisarspor";"Bursa";0;1;0;0
"TurL";2014;2015;2015-05-25;33;"Monday";"Basaksehir";"Fenerbahce";2;2;0;0
"TurL";2014;2015;2015-05-29;34;"Friday";"K. Erciyesspor";"Karabuekspor";4;3;1;2
"TurL";2014;2015;2015-05-29;34;"Friday";"Balikesirspor";"Gaziantepspor";1;1;1;1
"TurL";2014;2015;2015-05-29;34;"Friday";"Eskisehirspor";"Akhisarspor";1;3;0;1
"TurL";2014;2015;2015-05-29;34;"Friday";"Besiktas";"Genclerbirligi";2;1;1;0
"TurL";2014;2015;2015-05-30;34;"Saturday";"Rize";"Galatasaray";1;1;0;0
"TurL";2014;2015;2015-05-30;34;"Saturday";"Fenerbahce";"Kasimpasa";2;0;0;0
"TurL";2014;2015;2015-05-30;34;"Saturday";"Mersin";"Basaksehir";2;2;0;0
"TurL";2014;2015;2015-05-30;34;"Saturday";"Bursa";"Konya";0;0;0;0
"TurL";2014;2015;2015-05-30;34;"Saturday";"Sivas";"Trabzon";1;1;1;1
"TurL";2015;2016;2015-08-14;1;"Friday";"Fenerbahce";"Eskisehirspor";2;0;2;0
"TurL";2015;2016;2015-08-15;1;"Saturday";"Trabzon";"Bursa";1;0;0;0
"TurL";2015;2016;2015-08-15;1;"Saturday";"Basaksehir";"Antalya";2;3;0;1
"TurL";2015;2016;2015-08-15;1;"Saturday";"Sivas";"Galatasaray";2;2;1;0
"TurL";2015;2016;2015-08-16;1;"Sunday";"Konya";"Akhisarspor";1;1;0;1
"TurL";2015;2016;2015-08-16;1;"Sunday";"Ankaraspor";"Kayserispor";1;1;0;0
"TurL";2015;2016;2015-08-16;1;"Sunday";"Gaziantepspor";"Kasimpasa";0;3;0;0
"TurL";2015;2016;2015-08-16;1;"Sunday";"Mersin";"Besiktas";2;5;1;2
"TurL";2015;2016;2015-08-17;1;"Monday";"Genclerbirligi";"Rize";2;3;0;1
"TurL";2015;2016;2015-08-21;2;"Friday";"Kasimpasa";"Basaksehir";1;0;1;0
"TurL";2015;2016;2015-08-22;2;"Saturday";"Kayserispor";"Konya";1;1;1;1
"TurL";2015;2016;2015-08-22;2;"Saturday";"Akhisarspor";"Mersin";2;0;0;0
"TurL";2015;2016;2015-08-22;2;"Saturday";"Besiktas";"Trabzon";1;2;0;0
"TurL";2015;2016;2015-08-23;2;"Sunday";"Eskisehirspor";"Sivas";4;2;2;0
"TurL";2015;2016;2015-08-23;2;"Sunday";"Bursa";"Gaziantepspor";0;1;0;0
"TurL";2015;2016;2015-08-23;2;"Sunday";"Antalya";"Genclerbirligi";3;1;0;1
"TurL";2015;2016;2015-08-23;2;"Sunday";"Rize";"Fenerbahce";1;1;0;1
"TurL";2015;2016;2015-08-24;2;"Monday";"Galatasaray";"Ankaraspor";1;2;1;1
"TurL";2015;2016;2015-08-28;3;"Friday";"Gaziantepspor";"Besiktas";0;4;0;0
"TurL";2015;2016;2015-08-29;3;"Saturday";"Genclerbirligi";"Kasimpasa";1;0;0;0
"TurL";2015;2016;2015-08-29;3;"Saturday";"Basaksehir";"Bursa";2;1;1;1
"TurL";2015;2016;2015-08-29;3;"Saturday";"Konya";"Galatasaray";1;4;1;2
"TurL";2015;2016;2015-08-29;3;"Saturday";"Mersin";"Kayserispor";1;2;0;0
"TurL";2015;2016;2015-08-30;3;"Sunday";"Trabzon";"Akhisarspor";2;2;1;0
"TurL";2015;2016;2015-08-30;3;"Sunday";"Eskisehirspor";"Rize";1;1;0;0
"TurL";2015;2016;2015-08-30;3;"Sunday";"Sivas";"Ankaraspor";1;1;0;0
"TurL";2015;2016;2015-08-30;3;"Sunday";"Fenerbahce";"Antalya";2;1;1;0
"TurL";2015;2016;2015-09-12;4;"Saturday";"Akhisarspor";"Gaziantepspor";0;0;0;0
"TurL";2015;2016;2015-09-12;4;"Saturday";"Bursa";"Genclerbirligi";3;2;1;0
"TurL";2015;2016;2015-09-12;4;"Saturday";"Antalya";"Eskisehirspor";2;0;0;0
"TurL";2015;2016;2015-09-12;4;"Saturday";"Galatasaray";"Mersin";1;1;0;0
"TurL";2015;2016;2015-09-13;4;"Sunday";"Besiktas";"Basaksehir";2;0;1;0
"TurL";2015;2016;2015-09-13;4;"Sunday";"Rize";"Sivas";1;1;0;1
"TurL";2015;2016;2015-09-13;4;"Sunday";"Ankaraspor";"Konya";1;2;1;0
"TurL";2015;2016;2015-09-13;4;"Sunday";"Kasimpasa";"Fenerbahce";0;1;0;1
"TurL";2015;2016;2015-09-14;4;"Monday";"Kayserispor";"Trabzon";0;1;0;0
"TurL";2015;2016;2015-09-18;5;"Friday";"Basaksehir";"Akhisarspor";2;0;1;0
"TurL";2015;2016;2015-09-18;5;"Friday";"Mersin";"Ankaraspor";0;4;0;2
"TurL";2015;2016;2015-09-19;5;"Saturday";"Rize";"Antalya";5;1;3;1
"TurL";2015;2016;2015-09-19;5;"Saturday";"Sivas";"Konya";0;0;0;0
"TurL";2015;2016;2015-09-19;5;"Saturday";"Eskisehirspor";"Kasimpasa";0;3;0;1
"TurL";2015;2016;2015-09-19;5;"Saturday";"Trabzon";"Galatasaray";0;1;0;0
"TurL";2015;2016;2015-09-20;5;"Sunday";"Gaziantepspor";"Kayserispor";1;0;0;0
"TurL";2015;2016;2015-09-20;5;"Sunday";"Fenerbahce";"Bursa";2;1;1;0
"TurL";2015;2016;2015-09-21;5;"Monday";"Genclerbirligi";"Besiktas";1;1;1;0
"TurL";2015;2016;2015-09-26;6;"Saturday";"Ankaraspor";"Trabzon";3;1;1;0
"TurL";2015;2016;2015-09-26;6;"Saturday";"Galatasaray";"Gaziantepspor";2;1;1;1
"TurL";2015;2016;2015-09-26;6;"Saturday";"Akhisarspor";"Genclerbirligi";1;0;0;0
"TurL";2015;2016;2015-09-27;6;"Sunday";"Konya";"Mersin";2;0;1;0
"TurL";2015;2016;2015-09-27;6;"Sunday";"Antalya";"Sivas";1;1;1;1
"TurL";2015;2016;2015-09-27;6;"Sunday";"Besiktas";"Fenerbahce";3;2;2;1
"TurL";2015;2016;2015-09-28;6;"Monday";"Kasimpasa";"Rize";1;1;1;0
"TurL";2015;2016;2015-09-28;6;"Monday";"Kayserispor";"Basaksehir";0;1;0;0
"TurL";2015;2016;2015-09-28;6;"Monday";"Bursa";"Eskisehirspor";2;0;0;0
"TurL";2015;2016;2015-10-02;7;"Friday";"Trabzon";"Konya";1;2;0;0
"TurL";2015;2016;2015-10-02;7;"Friday";"Sivas";"Mersin";2;2;2;0
"TurL";2015;2016;2015-10-03;7;"Saturday";"Gaziantepspor";"Ankaraspor";2;1;2;1
"TurL";2015;2016;2015-10-03;7;"Saturday";"Genclerbirligi";"Kayserispor";2;0;0;0
"TurL";2015;2016;2015-10-03;7;"Saturday";"Basaksehir";"Galatasaray";0;2;0;0
"TurL";2015;2016;2015-10-04;7;"Sunday";"Rize";"Bursa";2;3;1;1
"TurL";2015;2016;2015-10-04;7;"Sunday";"Eskisehirspor";"Besiktas";1;2;0;1
"TurL";2015;2016;2015-10-04;7;"Sunday";"Antalya";"Kasimpasa";0;0;0;0
"TurL";2015;2016;2015-10-04;7;"Sunday";"Fenerbahce";"Akhisarspor";2;2;2;0
"TurL";2015;2016;2015-10-17;8;"Saturday";"Bursa";"Antalya";0;2;0;0
"TurL";2015;2016;2015-10-17;8;"Saturday";"Galatasaray";"Genclerbirligi";4;1;0;1
"TurL";2015;2016;2015-10-17;8;"Saturday";"Konya";"Gaziantepspor";2;1;1;0
"TurL";2015;2016;2015-10-18;8;"Sunday";"Kasimpasa";"Sivas";2;1;1;0
"TurL";2015;2016;2015-10-18;8;"Sunday";"Kayserispor";"Fenerbahce";0;1;0;1
"TurL";2015;2016;2015-10-18;8;"Sunday";"Akhisarspor";"Eskisehirspor";1;0;0;0
"TurL";2015;2016;2015-10-18;8;"Sunday";"Besiktas";"Rize";1;0;0;0
"TurL";2015;2016;2015-10-19;8;"Monday";"Ankaraspor";"Basaksehir";0;3;0;0
"TurL";2015;2016;2015-10-19;8;"Monday";"Mersin";"Trabzon";3;2;2;0
"TurL";2015;2016;2015-10-23;9;"Friday";"Rize";"Akhisarspor";0;2;0;2
"TurL";2015;2016;2015-10-23;9;"Friday";"Eskisehirspor";"Kayserispor";1;3;1;2
"TurL";2015;2016;2015-10-24;9;"Saturday";"Kasimpasa";"Bursa";0;1;0;0
"TurL";2015;2016;2015-10-24;9;"Saturday";"Genclerbirligi";"Ankaraspor";1;0;1;0
"TurL";2015;2016;2015-10-24;9;"Saturday";"Gaziantepspor";"Mersin";1;0;0;0
"TurL";2015;2016;2015-10-24;9;"Saturday";"Sivas";"Trabzon";0;2;0;1
"TurL";2015;2016;2015-10-25;9;"Sunday";"Basaksehir";"Konya";4;0;1;0
"TurL";2015;2016;2015-10-25;9;"Sunday";"Fenerbahce";"Galatasaray";1;1;1;0
"TurL";2015;2016;2015-10-26;9;"Monday";"Antalya";"Besiktas";1;5;1;2
"TurL";2015;2016;2015-10-28;10;"Wednesday";"Kayserispor";"Rize";0;0;0;0
"TurL";2015;2016;2015-10-28;10;"Wednesday";"Bursa";"Sivas";1;0;0;0
"TurL";2015;2016;2015-10-28;10;"Wednesday";"Trabzon";"Gaziantepspor";2;2;0;1
"TurL";2015;2016;2015-10-29;10;"Thursday";"Mersin";"Basaksehir";1;1;1;0
"TurL";2015;2016;2015-10-29;10;"Thursday";"Ankaraspor";"Fenerbahce";0;1;0;0
"TurL";2015;2016;2015-10-29;10;"Thursday";"Galatasaray";"Eskisehirspor";4;0;3;0
"TurL";2015;2016;2015-10-30;10;"Friday";"Konya";"Genclerbirligi";0;0;0;0
"TurL";2015;2016;2015-10-30;10;"Friday";"Akhisarspor";"Antalya";2;1;1;0
"TurL";2015;2016;2015-10-30;10;"Friday";"Besiktas";"Kasimpasa";3;3;1;2
"TurL";2015;2016;2015-11-06;11;"Friday";"Eskisehirspor";"Ankaraspor";0;2;0;2
"TurL";2015;2016;2015-11-06;11;"Friday";"Genclerbirligi";"Mersin";1;1;1;0
"TurL";2015;2016;2015-11-07;11;"Saturday";"Antalya";"Kayserispor";1;1;1;0
"TurL";2015;2016;2015-11-07;11;"Saturday";"Basaksehir";"Trabzon";1;0;1;0
"TurL";2015;2016;2015-11-07;11;"Saturday";"Kasimpasa";"Akhisarspor";2;1;0;1
"TurL";2015;2016;2015-11-07;11;"Saturday";"Rize";"Galatasaray";4;3;2;1
"TurL";2015;2016;2015-11-08;11;"Sunday";"Sivas";"Gaziantepspor";3;0;0;0
"TurL";2015;2016;2015-11-08;11;"Sunday";"Fenerbahce";"Konya";1;0;0;0
"TurL";2015;2016;2015-11-08;11;"Sunday";"Bursa";"Besiktas";0;1;0;0
"TurL";2015;2016;2015-11-21;12;"Saturday";"Akhisarspor";"Bursa";3;1;1;0
"TurL";2015;2016;2015-11-21;12;"Saturday";"Mersin";"Fenerbahce";1;3;0;1
"TurL";2015;2016;2015-11-21;12;"Saturday";"Kayserispor";"Kasimpasa";0;0;0;0
"TurL";2015;2016;2015-11-21;12;"Saturday";"Galatasaray";"Antalya";3;3;1;0
"TurL";2015;2016;2015-11-22;12;"Sunday";"Konya";"Eskisehirspor";3;2;0;1
"TurL";2015;2016;2015-11-22;12;"Sunday";"Ankaraspor";"Rize";0;1;0;0
"TurL";2015;2016;2015-11-22;12;"Sunday";"Trabzon";"Genclerbirligi";1;0;0;0
"TurL";2015;2016;2015-11-22;12;"Sunday";"Besiktas";"Sivas";2;0;1;0
"TurL";2015;2016;2015-11-23;12;"Monday";"Gaziantepspor";"Basaksehir";0;1;0;0
"TurL";2015;2016;2015-11-27;13;"Friday";"Antalya";"Ankaraspor";1;1;0;0
"TurL";2015;2016;2015-11-27;13;"Friday";"Rize";"Konya";0;0;0;0
"TurL";2015;2016;2015-11-27;13;"Friday";"Bursa";"Kayserispor";1;2;1;1
"TurL";2015;2016;2015-11-28;13;"Saturday";"Sivas";"Basaksehir";2;2;2;1
"TurL";2015;2016;2015-11-28;13;"Saturday";"Eskisehirspor";"Mersin";3;2;2;0
"TurL";2015;2016;2015-11-29;13;"Sunday";"Genclerbirligi";"Gaziantepspor";2;2;2;0
"TurL";2015;2016;2015-11-29;13;"Sunday";"Besiktas";"Akhisarspor";0;2;0;2
"TurL";2015;2016;2015-11-29;13;"Sunday";"Kasimpasa";"Galatasaray";2;2;1;1
"TurL";2015;2016;2015-11-30;13;"Monday";"Fenerbahce";"Trabzon";2;0;1;0
"TurL";2015;2016;2015-12-04;14;"Friday";"Galatasaray";"Bursa";3;0;0;0
"TurL";2015;2016;2015-12-05;14;"Saturday";"Ankaraspor";"Kasimpasa";0;1;0;0
"TurL";2015;2016;2015-12-05;14;"Saturday";"Konya";"Antalya";3;2;2;0
"TurL";2015;2016;2015-12-05;14;"Saturday";"Kayserispor";"Besiktas";1;2;1;2
"TurL";2015;2016;2015-12-06;14;"Sunday";"Basaksehir";"Genclerbirligi";2;0;0;0
"TurL";2015;2016;2015-12-06;14;"Sunday";"Gaziantepspor";"Fenerbahce";2;2;1;0
"TurL";2015;2016;2015-12-06;14;"Sunday";"Mersin";"Rize";3;0;1;0
"TurL";2015;2016;2015-12-07;14;"Monday";"Akhisarspor";"Sivas";1;0;0;0
"TurL";2015;2016;2015-12-07;14;"Monday";"Trabzon";"Eskisehirspor";3;1;1;0
"TurL";2015;2016;2015-12-11;15;"Friday";"Bursa";"Ankaraspor";0;4;0;3
"TurL";2015;2016;2015-12-12;15;"Saturday";"Kasimpasa";"Konya";2;1;2;0
"TurL";2015;2016;2015-12-12;15;"Saturday";"Eskisehirspor";"Gaziantepspor";1;2;0;1
"TurL";2015;2016;2015-12-12;15;"Saturday";"Rize";"Trabzon";3;0;2;0
"TurL";2015;2016;2015-12-12;15;"Saturday";"Antalya";"Mersin";3;2;0;2
"TurL";2015;2016;2015-12-13;15;"Sunday";"Kayserispor";"Akhisarspor";3;2;2;1
"TurL";2015;2016;2015-12-13;15;"Sunday";"Genclerbirligi";"Sivas";0;1;0;1
"TurL";2015;2016;2015-12-13;15;"Sunday";"Fenerbahce";"Basaksehir";1;0;0;0
"TurL";2015;2016;2015-12-14;15;"Monday";"Besiktas";"Galatasaray";2;1;0;0
"TurL";2015;2016;2015-12-19;16;"Saturday";"Gaziantepspor";"Rize";2;0;2;0
"TurL";2015;2016;2015-12-19;16;"Saturday";"Konya";"Bursa";1;0;1;0
"TurL";2015;2016;2015-12-19;16;"Saturday";"Trabzon";"Antalya";3;0;1;0
"TurL";2015;2016;2015-12-19;16;"Saturday";"Mersin";"Kasimpasa";1;2;1;1
"TurL";2015;2016;2015-12-20;16;"Sunday";"Sivas";"Kayserispor";0;0;0;0
"TurL";2015;2016;2015-12-20;16;"Sunday";"Galatasaray";"Akhisarspor";3;2;2;0
"TurL";2015;2016;2015-12-20;16;"Sunday";"Genclerbirligi";"Fenerbahce";0;1;0;1
"TurL";2015;2016;2015-12-20;16;"Sunday";"Basaksehir";"Eskisehirspor";2;1;0;1
"TurL";2015;2016;2015-12-21;16;"Monday";"Ankaraspor";"Besiktas";2;3;2;1
"TurL";2015;2016;2015-12-26;17;"Saturday";"Rize";"Basaksehir";2;1;0;1
"TurL";2015;2016;2015-12-26;17;"Saturday";"Antalya";"Gaziantepspor";0;0;0;0
"TurL";2015;2016;2015-12-26;17;"Saturday";"Kasimpasa";"Trabzon";1;1;1;1
"TurL";2015;2016;2015-12-27;17;"Sunday";"Bursa";"Mersin";2;1;0;1
"TurL";2015;2016;2015-12-27;17;"Sunday";"Kayserispor";"Galatasaray";1;1;1;0
"TurL";2015;2016;2015-12-27;17;"Sunday";"Akhisarspor";"Ankaraspor";0;0;0;0
"TurL";2015;2016;2015-12-27;17;"Sunday";"Besiktas";"Konya";4;0;0;0
"TurL";2015;2016;2015-12-28;17;"Monday";"Eskisehirspor";"Genclerbirligi";2;0;2;0
"TurL";2015;2016;2015-12-28;17;"Monday";"Fenerbahce";"Sivas";2;1;1;1
"TurL";2015;2016;2016-01-16;18;"Saturday";"Kasimpasa";"Gaziantepspor";1;2;1;1
"TurL";2015;2016;2016-01-16;18;"Saturday";"Kayserispor";"Ankaraspor";1;0;1;0
"TurL";2015;2016;2016-01-16;18;"Saturday";"Akhisarspor";"Konya";0;2;0;2
"TurL";2015;2016;2016-01-16;18;"Saturday";"Galatasaray";"Sivas";3;1;2;0
"TurL";2015;2016;2016-01-17;18;"Sunday";"Antalya";"Basaksehir";1;2;1;1
"TurL";2015;2016;2016-01-17;18;"Sunday";"Rize";"Genclerbirligi";2;3;1;2
"TurL";2015;2016;2016-01-17;18;"Sunday";"Bursa";"Trabzon";4;2;2;2
"TurL";2015;2016;2016-01-18;18;"Monday";"Eskisehirspor";"Fenerbahce";0;3;0;1
"TurL";2015;2016;2016-02-17;18;"Wednesday";"Besiktas";"Mersin";1;0;0;0
"TurL";2015;2016;2016-01-23;19;"Saturday";"Konya";"Kayserispor";1;0;0;0
"TurL";2015;2016;2016-01-23;19;"Saturday";"Mersin";"Akhisarspor";0;0;0;0
"TurL";2015;2016;2016-01-23;19;"Saturday";"Ankaraspor";"Galatasaray";3;2;2;2
"TurL";2015;2016;2016-01-24;19;"Sunday";"Genclerbirligi";"Antalya";1;0;0;0
"TurL";2015;2016;2016-01-24;19;"Sunday";"Sivas";"Eskisehirspor";1;2;0;1
"TurL";2015;2016;2016-01-24;19;"Sunday";"Fenerbahce";"Rize";2;1;2;0
"TurL";2015;2016;2016-01-24;19;"Sunday";"Gaziantepspor";"Bursa";2;3;1;0
"TurL";2015;2016;2016-01-25;19;"Monday";"Basaksehir";"Kasimpasa";1;1;0;1
"TurL";2015;2016;2016-03-15;19;"Tuesday";"Trabzon";"Besiktas";0;2;0;0
"TurL";2015;2016;2016-02-05;20;"Friday";"Ankaraspor";"Sivas";4;0;2;0
"TurL";2015;2016;2016-02-05;20;"Friday";"Antalya";"Fenerbahce";4;2;1;0
"TurL";2015;2016;2016-02-06;20;"Saturday";"Kayserispor";"Mersin";0;1;0;1
"TurL";2015;2016;2016-02-06;20;"Saturday";"Bursa";"Basaksehir";3;3;1;0
"TurL";2015;2016;2016-02-06;20;"Saturday";"Galatasaray";"Konya";0;0;0;0
"TurL";2015;2016;2016-02-07;20;"Sunday";"Rize";"Eskisehirspor";1;1;0;1
"TurL";2015;2016;2016-02-07;20;"Sunday";"Akhisarspor";"Trabzon";2;1;1;1
"TurL";2015;2016;2016-02-07;20;"Sunday";"Besiktas";"Gaziantepspor";4;0;2;0
"TurL";2015;2016;2016-02-08;20;"Monday";"Kasimpasa";"Genclerbirligi";0;1;0;0
"TurL";2015;2016;2016-02-12;21;"Friday";"Fenerbahce";"Kasimpasa";3;1;2;0
"TurL";2015;2016;2016-02-13;21;"Saturday";"Genclerbirligi";"Bursa";2;0;0;0
"TurL";2015;2016;2016-02-13;21;"Saturday";"Konya";"Ankaraspor";1;1;0;0
"TurL";2015;2016;2016-02-13;21;"Saturday";"Mersin";"Galatasaray";2;1;1;0
"TurL";2015;2016;2016-02-14;21;"Sunday";"Gaziantepspor";"Akhisarspor";0;1;0;0
"TurL";2015;2016;2016-02-14;21;"Sunday";"Sivas";"Rize";2;1;1;0
"TurL";2015;2016;2016-02-14;21;"Sunday";"Eskisehirspor";"Antalya";3;2;0;1
"TurL";2015;2016;2016-02-14;21;"Sunday";"Basaksehir";"Besiktas";2;2;1;0
"TurL";2015;2016;2016-02-15;21;"Monday";"Trabzon";"Kayserispor";2;1;2;0
"TurL";2015;2016;2016-02-19;22;"Friday";"Konya";"Sivas";2;1;1;0
"TurL";2015;2016;2016-02-20;22;"Saturday";"Kasimpasa";"Eskisehirspor";2;1;2;0
"TurL";2015;2016;2016-02-20;22;"Saturday";"Antalya";"Rize";2;1;1;1
"TurL";2015;2016;2016-02-20;22;"Saturday";"Bursa";"Fenerbahce";0;0;0;0
"TurL";2015;2016;2016-02-21;22;"Sunday";"Kayserispor";"Gaziantepspor";2;2;1;0
"TurL";2015;2016;2016-02-21;22;"Sunday";"Ankaraspor";"Mersin";3;1;1;1
"TurL";2015;2016;2016-02-21;22;"Sunday";"Akhisarspor";"Basaksehir";0;0;0;0
"TurL";2015;2016;2016-02-21;22;"Sunday";"Galatasaray";"Trabzon";2;1;0;1
"TurL";2015;2016;2016-02-22;22;"Monday";"Besiktas";"Genclerbirligi";1;0;0;0
"TurL";2015;2016;2016-02-26;23;"Friday";"Basaksehir";"Kayserispor";1;0;0;0
"TurL";2015;2016;2016-02-27;23;"Saturday";"Rize";"Kasimpasa";2;0;1;0
"TurL";2015;2016;2016-02-27;23;"Saturday";"Mersin";"Konya";0;2;0;0
"TurL";2015;2016;2016-02-27;23;"Saturday";"Eskisehirspor";"Bursa";0;1;0;1
"TurL";2015;2016;2016-02-27;23;"Saturday";"Trabzon";"Ankaraspor";1;2;0;1
"TurL";2015;2016;2016-02-28;23;"Sunday";"Sivas";"Antalya";0;0;0;0
"TurL";2015;2016;2016-02-28;23;"Sunday";"Genclerbirligi";"Akhisarspor";3;1;0;1
"TurL";2015;2016;2016-02-28;23;"Sunday";"Gaziantepspor";"Galatasaray";2;0;1;0
"TurL";2015;2016;2016-02-29;23;"Monday";"Fenerbahce";"Besiktas";2;0;1;0
"TurL";2015;2016;2016-03-04;24;"Friday";"Mersin";"Sivas";1;0;0;0
"TurL";2015;2016;2016-03-05;24;"Saturday";"Kayserispor";"Genclerbirligi";0;2;0;2
"TurL";2015;2016;2016-03-05;24;"Saturday";"Bursa";"Rize";1;0;1;0
"TurL";2015;2016;2016-03-05;24;"Saturday";"Ankaraspor";"Gaziantepspor";1;1;0;0
"TurL";2015;2016;2016-03-06;24;"Sunday";"Kasimpasa";"Antalya";2;1;0;0
"TurL";2015;2016;2016-03-06;24;"Sunday";"Galatasaray";"Basaksehir";3;3;0;2
"TurL";2015;2016;2016-03-06;24;"Sunday";"Akhisarspor";"Fenerbahce";0;3;0;1
"TurL";2015;2016;2016-03-06;24;"Sunday";"Konya";"Trabzon";2;0;1;0
"TurL";2015;2016;2016-03-07;24;"Monday";"Besiktas";"Eskisehirspor";3;1;2;0
"TurL";2015;2016;2016-03-11;25;"Friday";"Trabzon";"Mersin";1;0;0;0
"TurL";2015;2016;2016-03-12;25;"Saturday";"Gaziantepspor";"Konya";0;1;0;1
"TurL";2015;2016;2016-03-12;25;"Saturday";"Basaksehir";"Ankaraspor";2;3;1;2
"TurL";2015;2016;2016-03-12;25;"Saturday";"Rize";"Besiktas";1;2;0;2
"TurL";2015;2016;2016-03-13;25;"Sunday";"Eskisehirspor";"Akhisarspor";3;3;2;1
"TurL";2015;2016;2016-03-13;25;"Sunday";"Genclerbirligi";"Galatasaray";1;1;1;0
"TurL";2015;2016;2016-03-13;25;"Sunday";"Fenerbahce";"Kayserispor";1;0;0;0
"TurL";2015;2016;2016-03-14;25;"Monday";"Sivas";"Kasimpasa";1;0;1;0
"TurL";2015;2016;2016-03-14;25;"Monday";"Antalya";"Bursa";3;0;0;0
"TurL";2015;2016;2016-03-18;26;"Friday";"Kayserispor";"Eskisehirspor";0;0;0;0
"TurL";2015;2016;2016-03-18;26;"Friday";"Akhisarspor";"Rize";1;1;0;0
"TurL";2015;2016;2016-03-19;26;"Saturday";"Ankaraspor";"Genclerbirligi";3;1;1;1
"TurL";2015;2016;2016-03-19;26;"Saturday";"Trabzon";"Sivas";1;0;0;0
"TurL";2015;2016;2016-03-19;26;"Saturday";"Besiktas";"Antalya";1;0;1;0
"TurL";2015;2016;2016-03-20;26;"Sunday";"Konya";"Basaksehir";1;1;1;0
"TurL";2015;2016;2016-03-20;26;"Sunday";"Mersin";"Gaziantepspor";0;0;0;0
"TurL";2015;2016;2016-03-20;26;"Sunday";"Bursa";"Kasimpasa";4;1;3;0
"TurL";2015;2016;2016-04-13;26;"Wednesday";"Galatasaray";"Fenerbahce";0;0;0;0
"TurL";2015;2016;2016-04-02;27;"Saturday";"Genclerbirligi";"Konya";0;1;0;0
"TurL";2015;2016;2016-04-02;27;"Saturday";"Gaziantepspor";"Trabzon";0;1;0;0
"TurL";2015;2016;2016-04-02;27;"Saturday";"Eskisehirspor";"Galatasaray";4;3;1;1
"TurL";2015;2016;2016-04-03;27;"Sunday";"Sivas";"Bursa";1;2;1;1
"TurL";2015;2016;2016-04-03;27;"Sunday";"Basaksehir";"Mersin";3;0;2;0
"TurL";2015;2016;2016-04-03;27;"Sunday";"Antalya";"Akhisarspor";2;2;0;1
"TurL";2015;2016;2016-04-03;27;"Sunday";"Fenerbahce";"Ankaraspor";0;0;0;0
"TurL";2015;2016;2016-04-04;27;"Monday";"Rize";"Kayserispor";0;0;0;0
"TurL";2015;2016;2016-04-04;27;"Monday";"Kasimpasa";"Besiktas";2;1;1;1
"TurL";2015;2016;2016-04-08;28;"Friday";"Gaziantepspor";"Sivas";0;1;0;1
"TurL";2015;2016;2016-04-09;28;"Saturday";"Ankaraspor";"Eskisehirspor";0;0;0;0
"TurL";2015;2016;2016-04-09;28;"Saturday";"Galatasaray";"Rize";1;1;0;0
"TurL";2015;2016;2016-04-09;28;"Saturday";"Konya";"Fenerbahce";2;1;1;1
"TurL";2015;2016;2016-04-10;28;"Sunday";"Mersin";"Genclerbirligi";1;3;0;2
"TurL";2015;2016;2016-04-10;28;"Sunday";"Kayserispor";"Antalya";0;0;0;0
"TurL";2015;2016;2016-04-10;28;"Sunday";"Trabzon";"Basaksehir";1;1;1;1
"TurL";2015;2016;2016-04-11;28;"Monday";"Akhisarspor";"Kasimpasa";0;1;0;0
"TurL";2015;2016;2016-04-11;28;"Monday";"Besiktas";"Bursa";3;2;1;1
"TurL";2015;2016;2016-04-16;29;"Saturday";"Eskisehirspor";"Konya";1;2;0;1
"TurL";2015;2016;2016-04-16;29;"Saturday";"Rize";"Ankaraspor";0;1;0;0
"TurL";2015;2016;2016-04-16;29;"Saturday";"Antalya";"Galatasaray";4;2;1;1
"TurL";2015;2016;2016-04-16;29;"Saturday";"Sivas";"Besiktas";1;2;0;0
